Start (ns),End (ns),Duration (ns),Event,Pid,Tid,Tag,Rank,PeerRank,RootRank,Size (MB),CollSendSize (MB),CollRecvSize (MB)
110569417676,110569418189,513,MPI_Waitall,118,118,,1,,,,,
110569420560,110569421213,653,MPI_Waitall,117,117,,0,,,,,
110569420696,110569421512,816,MPI_Waitall,119,119,,2,,,,,
110569420739,110569421395,656,MPI_Waitall,120,120,,3,,,,,
110570115574,110570126428,10854,MPI_Barrier,118,118,,1,,,,,
110570116785,110570129687,12902,MPI_Barrier,117,117,,0,,,,,
110570119445,110570130083,10638,MPI_Barrier,120,120,,3,,,,,
110570120826,110570126773,5947,MPI_Barrier,119,119,,2,,,,,
116781498472,117263060428,481561956,MPI_Finalize,120,120,,3,,,,,
116785572418,117263060808,477488390,MPI_Finalize,119,119,,2,,,,,
117207224824,117263095320,55870496,MPI_Finalize,118,118,,1,,,,,
117211274490,117263116876,51842386,MPI_Finalize,117,117,,0,,,,,
